User-ID,Book-Rating,Book-Title
4385,10,"Accent on Desire (Second Chance at Love, No 420)"
4385,10,Cactus Rose
4385,10,"Playing With Fire (Candlelight Ecstasy Romance, No 427)"
4385,10,Wrapt in Crystal
4385,10,A Night in the Netherhells
4385,10,The White Raven
4385,10,Sunset Embrace
11676,10,Sunset Embrace
13552,9,Sunset Embrace
4385,10,Another Dawn
11676,10,Another Dawn
88677,5,Another Dawn
4385,10,Eloquent Silence
4385,10,Love Beyond Reason
11676,8,Love Beyond Reason
16795,6,Love Beyond Reason
4385,10,A Treasure Worth Seeking
4385,10,Prime Time
11676,6,Prime Time
182085,10,Prime Time
4385,10,Tempest in Eden
112001,9,Tempest in Eden
4385,10,Where There's Smoke
16795,5,Where There's Smoke
225087,6,Where There's Smoke
4385,10,Sweetwater
68555,5,Sweetwater
4385,10,Bittersweet Rain
13552,5,Bittersweet Rain
112001,10,Bittersweet Rain
156467,10,Bittersweet Rain
4385,10,Ciara's Song: A Chronicle of the Witch World
4385,10,The Wild Child
248718,3,The Wild Child
4385,10,Walk in Beauty
11676,9,Walk in Beauty
4385,8,Storm over Sabrehill
4385,10,The Queen's Confession
4385,10,A Regency Christmas: Five Stories (Regency Christmas)
4385,10,Intriguing Lady
4385,10,Lured into Dawn
4385,10,Twenty-Two Indigo Place
4385,8,"Not a Marrying Man (Loveswept, No 194)"
4385,10,Loveswept #300: Long Time Coming
4385,10,Loveswept #366: A Whole New Light
4385,10,Star Trek The New Voyages 2 (Star Trek)
4385,10,The Wizard of Seattle
153662,10,The Wizard of Seattle
4385,8,"Private Lessons (Loveswept, No 582)"
4385,9,"Imaginary Lover (Loveswept, No 717)"
4385,10,"Bad to the Bone (Loveswept, No 774)"
4385,10,Adam's Fall
112001,10,Adam's Fall
114368,5,Adam's Fall
4385,10,Send No Flowers
114368,5,Send No Flowers
4385,10,"Republic (Star Trek: My Brother's Keeper, Book 1)"
35859,8,"Republic (Star Trek: My Brother's Keeper, Book 1)"
4385,10,Imzadi II: Triangle (Star Trek The Next Generation)
100906,7,Imzadi II: Triangle (Star Trek The Next Generation)
4385,10,"Swordhunt (Star Trek, No 95/Rihannsu Book 3)"
4385,10,A Distant Castle (Silhouette Initmate Moments #7)
4385,10,Sweet Rush April
4385,10,"Out of Bounds (Silhouette Desire, 118)"
4385,10,INDIGO FIRE : INDIGO FIRE
4385,10,Beyond the Birds and the Bees
4385,10,The Valiant (Star Trek The Next Generation)
4385,10,"Thin Air (Star Trek: New Earth, Book 5)"
4385,10,The Nanotech War (Star Trek Voyager)
4385,10,Across Forever
4385,8,Cassandra (Pinnacle Historical Romance)
4385,10,Crimson Rapture
4385,10,Defiant Mistress
4385,10,Wild Wyoming Love
4385,8,Lone Star Loving
4385,10,Wild Texas Blossom (Heartfire Romance)
4385,10,Velvet Thunder (Heartfire Romance)
4385,10,Bright Star's Promise
4385,10,Summer Wind
4385,10,A Mother's Heart
4385,5,Bright Morning Star (Zebra Splendor Historical Romances)
4385,10,Valentine Rogues (Zebra Regency Romance)
4385,10,Purity (Dangerous Virtues Series)
4385,10,Hawk
4385,10,Mob Magic
11676,5,Mob Magic
4385,7,Unicorn Poem and Flowers and Songs of Sorrow
4385,10,The Devil's Own
114368,5,The Devil's Own
13552,8,Tiger Prince
156467,10,Tiger Prince
4385,10,Tomorrow's Promise: Can the Heart Let Go of Yesterday?
88677,9,Tomorrow's Promise: Can the Heart Let Go of Yesterday?
112001,10,Tomorrow's Promise: Can the Heart Let Go of Yesterday?
153662,9,Tomorrow's Promise: Can the Heart Let Go of Yesterday?
4385,10,Strange Bedpersons
11676,7,Strange Bedpersons
69697,9,Strange Bedpersons
258185,8,Strange Bedpersons
265889,7,Strange Bedpersons
4385,10,High-Riding Heroes (Kismet Romance)
156467,10,High-Riding Heroes (Kismet Romance)
6242,5,Dust to dust: Stories
6242,7,Freedom's Just Another Word
6242,7,The Piano Man's Daughter
6242,6,The Death of Vishnu: A Novel
6575,9,The Death of Vishnu: A Novel
11676,6,The Death of Vishnu: A Novel
89602,5,The Death of Vishnu: A Novel
149908,8,The Death of Vishnu: A Novel
6242,7,Bel Canto: A Novel
6575,9,Bel Canto: A Novel
23768,8,Bel Canto: A Novel
35859,9,Bel Canto: A Novel
89602,7,Bel Canto: A Novel
95359,9,Bel Canto: A Novel
252695,7,Bel Canto: A Novel
6242,7,To Kill a Mockingbird
11676,10,To Kill a Mockingbird
31826,10,To Kill a Mockingbird
6242,6,Five Quarters of the Orange
11676,3,Five Quarters of the Orange
56447,8,Five Quarters of the Orange
78973,8,Five Quarters of the Orange
105517,6,Five Quarters of the Orange
110934,10,Five Quarters of the Orange
209516,10,Five Quarters of the Orange
6242,5,Love Medicine
89602,7,Love Medicine
6242,7,Wicked: The Life and Times of the Wicked Witch of the West
6575,9,Wicked: The Life and Times of the Wicked Witch of the West
7346,7,Wicked: The Life and Times of the Wicked Witch of the West
11676,9,Wicked: The Life and Times of the Wicked Witch of the West
30511,6,Wicked: The Life and Times of the Wicked Witch of the West
60244,7,Wicked: The Life and Times of the Wicked Witch of the West
89602,6,Wicked: The Life and Times of the Wicked Witch of the West
110934,9,Wicked: The Life and Times of the Wicked Witch of the West
142524,9,Wicked: The Life and Times of the Wicked Witch of the West
162639,5,Wicked: The Life and Times of the Wicked Witch of the West
225763,5,Wicked: The Life and Times of the Wicked Witch of the West
6242,7,The Apprenticeship of Duddy Kravitz
6242,6,Home From the Vinyl Cafe
6242,7,Kits Law
6242,5,Notes from the Hyena's Belly: Memories of My Ethiopian Boyhood
6242,3,The End of the Affair
23902,8,The End of the Affair
248718,8,The End of the Affair
6242,5,The Girls' Guide to Hunting and Fishing
6575,8,The Girls' Guide to Hunting and Fishing
11676,5,The Girls' Guide to Hunting and Fishing
60244,8,The Girls' Guide to Hunting and Fishing
94347,7,The Girls' Guide to Hunting and Fishing
95359,8,The Girls' Guide to Hunting and Fishing
135149,8,The Girls' Guide to Hunting and Fishing
265889,9,The Girls' Guide to Hunting and Fishing
6242,6,Generica
177458,9,Generica
6242,6,Baroque-A-Nova
6242,7,Year of Wonders
23902,8,Year of Wonders
95359,10,Year of Wonders
100906,9,Year of Wonders
112001,10,Year of Wonders
156150,9,Year of Wonders
225763,7,Year of Wonders
6242,7,Downhill Chance
6242,5,The Painter of Birds
6242,5,The Seville Communion
6575,9,The Seville Communion
204864,10,The Seville Communion
6242,7,Our Fathers
6242,5,Women of the Silk : A Novel
6242,7,The Bird Artist
6242,5,The Samurai's Garden : A Novel
6575,9,The Samurai's Garden : A Novel
16795,10,The Samurai's Garden : A Novel
89602,5,The Samurai's Garden : A Novel
270713,9,The Samurai's Garden : A Novel
6242,5,Behind the Scenes at the Museum : A Novel
6575,8,Behind the Scenes at the Museum : A Novel
95359,8,Behind the Scenes at the Museum : A Novel
142524,9,Behind the Scenes at the Museum : A Novel
6242,7,The Red Tent (Bestselling Backlist)
6575,8,The Red Tent (Bestselling Backlist)
11676,10,The Red Tent (Bestselling Backlist)
16795,9,The Red Tent (Bestselling Backlist)
35859,10,The Red Tent (Bestselling Backlist)
60244,7,The Red Tent (Bestselling Backlist)
68555,10,The Red Tent (Bestselling Backlist)
95359,7,The Red Tent (Bestselling Backlist)
129716,9,The Red Tent (Bestselling Backlist)
189835,9,The Red Tent (Bestselling Backlist)
190925,8,The Red Tent (Bestselling Backlist)
200226,8,The Red Tent (Bestselling Backlist)
204864,10,The Red Tent (Bestselling Backlist)
261829,9,The Red Tent (Bestselling Backlist)
264321,8,The Red Tent (Bestselling Backlist)
270713,10,The Red Tent (Bestselling Backlist)
6242,5,Night of Many Dreams : A Novel
270713,8,Night of Many Dreams : A Novel
6242,5,The Journal of Mrs. Pepys: Portrait of a Marriage
6242,8,The Hours : A Novel
6575,7,The Hours : A Novel
11676,7,The Hours : A Novel
46398,10,The Hours : A Novel
69078,9,The Hours : A Novel
95359,10,The Hours : A Novel
110934,9,The Hours : A Novel
6242,5,The Language of Threads: A Novel
6242,6,The Amazing Adventures of Kavalier &amp; Clay
6575,9,The Amazing Adventures of Kavalier &amp; Clay
11676,8,The Amazing Adventures of Kavalier &amp; Clay
69078,8,The Amazing Adventures of Kavalier &amp; Clay
94347,10,The Amazing Adventures of Kavalier &amp; Clay
110934,8,The Amazing Adventures of Kavalier &amp; Clay
6242,5,The Northern Lights
6242,5,The Nanny Diaries: A Novel
11676,9,The Nanny Diaries: A Novel
16795,9,The Nanny Diaries: A Novel
36606,10,The Nanny Diaries: A Novel
216683,8,The Nanny Diaries: A Novel
249894,8,The Nanny Diaries: A Novel
6242,7,Kabul
6242,7,The Idea of Perfection
6242,6,Oxygen
6242,7,Crazy in Alabama
6575,8,Crazy in Alabama
204864,10,Crazy in Alabama
6242,7,The Cider House Rules
6242,6,The World According to Garp (Ballantine Reader's Circle)
11676,7,The World According to Garp (Ballantine Reader's Circle)
23902,10,The World According to Garp (Ballantine Reader's Circle)
68555,7,The World According to Garp (Ballantine Reader's Circle)
6242,5,Tender: A Novel
6242,8,One Day in the Life of Ivan Denisovich
76499,10,One Day in the Life of Ivan Denisovich
6242,6,Amy and Isabelle : A novel
23768,7,Amy and Isabelle : A novel
200226,9,Amy and Isabelle : A novel
6242,5,Plainsong (Vintage Contemporaries)
6575,8,Plainsong (Vintage Contemporaries)
60244,7,Plainsong (Vintage Contemporaries)
69078,8,Plainsong (Vintage Contemporaries)
89602,5,Plainsong (Vintage Contemporaries)
135149,6,Plainsong (Vintage Contemporaries)
190925,7,Plainsong (Vintage Contemporaries)
252695,8,Plainsong (Vintage Contemporaries)
6242,7,Lying Awake
60244,9,Lying Awake
95359,9,Lying Awake
6242,8,Waiting (Vintage International)
6575,9,Waiting (Vintage International)
11676,8,Waiting (Vintage International)
60244,9,Waiting (Vintage International)
204864,9,Waiting (Vintage International)
270713,8,Waiting (Vintage International)
6242,7,Embers
6242,7,In the Fall (Vintage Contemporaries (Paperback))
6242,8,The Reader
11676,9,The Reader
16795,5,The Reader
35859,6,The Reader
46398,8,The Reader
95359,6,The Reader
264321,4,The Reader
265889,8,The Reader
270713,6,The Reader
6242,7,Motherless Brooklyn
69078,6,Motherless Brooklyn
6242,7,Empire Falls
7346,8,Empire Falls
11676,7,Empire Falls
16795,4,Empire Falls
89602,6,Empire Falls
95359,9,Empire Falls
112001,9,Empire Falls
142524,10,Empire Falls
204864,9,Empire Falls
225763,7,Empire Falls
6242,6,From Here to Eternity
6242,5,After Long Silence: A Memoir
6242,7,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies"
11676,8,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies"
46398,9,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies"
56271,7,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies"
76626,9,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies"
174304,8,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies"
229329,5,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies"
261829,7,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies"
6242,7,Nine Parts of Desire: The Hidden World of Islamic Women
11676,8,Nine Parts of Desire: The Hidden World of Islamic Women
6242,7,Into Thin Air : A Personal Account of the Mt. Everest Disaster
11676,8,Into Thin Air : A Personal Account of the Mt. Everest Disaster
6242,6,In My Hands: Memories of a Holocaust Rescuer
6242,7,Disobedience: A Novel
16795,9,Disobedience: A Novel
142524,8,Disobedience: A Novel
6242,5,Interpreter of Maladies
11676,8,Interpreter of Maladies
69078,9,Interpreter of Maladies
270713,9,Interpreter of Maladies
6242,5,The Virgin Suicides
11676,8,The Virgin Suicides
43246,8,The Virgin Suicides
60244,9,The Virgin Suicides
75591,9,The Virgin Suicides
95359,9,The Virgin Suicides
265889,9,The Virgin Suicides
6242,5,Cane River (Oprah's Book Club (Paperback))
6242,7,The All-True Travels and Adventures of Lidie Newton: A Novel (Ballantine Reader's Circle)
11676,7,The All-True Travels and Adventures of Lidie Newton: A Novel (Ballantine Reader's Circle)
60244,8,The All-True Travels and Adventures of Lidie Newton: A Novel (Ballantine Reader's Circle)
6242,5,Beloved (Plume Contemporary Fiction)
11676,8,Beloved (Plume Contemporary Fiction)
105517,1,Beloved (Plume Contemporary Fiction)
129716,10,Beloved (Plume Contemporary Fiction)
6242,5,Regeneration (William Abrahams Book)
6242,5,The Eye in the Door
6242,3,Negotiating with the Dead: A Writer on Writing
6242,5,The Ghost Road
6242,7,That They May Face the Rising Sun
6242,5,Boyhood: Scenes from Provincial Life
6242,6,Vanished
6242,7,The Wise And Foolish Virgins
6242,5,Chasing Cezanne
11676,10,Chasing Cezanne
6242,6,The Road from Coorain
11676,8,The Road from Coorain
100906,8,The Road from Coorain
6242,7,Floating in My Mother's Palm: A Novel (Vintage Contemporaries)
6242,5,Breakfast at Tiffany's: And Three Stories (First Vintage International)
69078,9,Breakfast at Tiffany's: And Three Stories (First Vintage International)
76499,10,Breakfast at Tiffany's: And Three Stories (First Vintage International)
6242,5,"Girl, Interrupted"
6575,9,"Girl, Interrupted"
16795,9,"Girl, Interrupted"
60244,7,"Girl, Interrupted"
75591,10,"Girl, Interrupted"
89602,5,"Girl, Interrupted"
156150,8,"Girl, Interrupted"
204864,9,"Girl, Interrupted"
254899,8,"Girl, Interrupted"
6242,5,Midnight in the Garden of Good and Evil
11676,9,Midnight in the Garden of Good and Evil
56959,8,Midnight in the Garden of Good and Evil
60244,7,Midnight in the Garden of Good and Evil
95359,10,Midnight in the Garden of Good and Evil
128835,5,Midnight in the Garden of Good and Evil
135149,9,Midnight in the Garden of Good and Evil
153662,10,Midnight in the Garden of Good and Evil
157247,2,Midnight in the Garden of Good and Evil
177458,7,Midnight in the Garden of Good and Evil
230522,9,Midnight in the Garden of Good and Evil
6242,8,Snow Falling on Cedars
6251,8,Snow Falling on Cedars
6575,7,Snow Falling on Cedars
11676,10,Snow Falling on Cedars
16634,8,Snow Falling on Cedars
43246,10,Snow Falling on Cedars
140358,5,Snow Falling on Cedars
153662,10,Snow Falling on Cedars
162639,8,Snow Falling on Cedars
189334,9,Snow Falling on Cedars
204864,10,Snow Falling on Cedars
261829,8,Snow Falling on Cedars
269566,8,Snow Falling on Cedars
6242,5,"So Long, See You Tomorrow"
6242,7,To the Wedding: A Novel (Vintage International)
6242,6,The Club Dumas: A Novel
11676,9,The Club Dumas: A Novel
204864,10,The Club Dumas: A Novel
6242,7,Accordion Crimes
38023,7,Accordion Crimes
69078,6,Accordion Crimes
6242,6,Sun Also Rises
56447,3,Sun Also Rises
6242,6,POSTCARDS
11676,9,POSTCARDS
6242,7,For Whom the Bell Tolls
23902,7,For Whom the Bell Tolls
6242,6,A Moveable Feast
76499,10,A Moveable Feast
177432,9,A Moveable Feast
6242,8,Angela's Ashes: A Memoir
6251,8,Angela's Ashes: A Memoir
6575,9,Angela's Ashes: A Memoir
23902,7,Angela's Ashes: A Memoir
30276,7,Angela's Ashes: A Memoir
46398,9,Angela's Ashes: A Memoir
56959,10,Angela's Ashes: A Memoir
60244,9,Angela's Ashes: A Memoir
125774,10,Angela's Ashes: A Memoir
217740,4,Angela's Ashes: A Memoir
229329,10,Angela's Ashes: A Memoir
6242,8,STONES FROM THE RIVER
11676,4,STONES FROM THE RIVER
16795,7,STONES FROM THE RIVER
23872,8,STONES FROM THE RIVER
35859,10,STONES FROM THE RIVER
69078,8,STONES FROM THE RIVER
110934,8,STONES FROM THE RIVER
110973,8,STONES FROM THE RIVER
135149,8,STONES FROM THE RIVER
200226,8,STONES FROM THE RIVER
6242,5,The FALL OF A SPARROW: A NOVEL
11676,8,The FALL OF A SPARROW: A NOVEL
6242,6,Close Range : Wyoming Stories
11676,5,Close Range : Wyoming Stories
6242,5,The LAST PICTURE SHOW : A Novel
89602,5,The LAST PICTURE SHOW : A Novel
6242,5,True At First Light : A Fictional Memoir
6242,6,"Give Me My Father's Body : The Life of Minik, the New York Eskimo"
6242,5,The Royal Physician's Visit: A Novel
6242,7,The Map of Love
6242,5,Tomcat in Love
6242,7,Tender at the Bone: Growing Up at the Table
89602,8,Tender at the Bone: Growing Up at the Table
6242,5,The Chrome Suite
6242,6,Burying Ariel (Joanne Kilbourn Mysteries (Hardcover))
6242,5,Broken Ground
6242,6,Canoe Lake
6242,6,Cinnamon Gardens
6242,5,Sand Dance: By Camel Across Arabia's Great Southern Desert
6242,7,A Boy of Good Breeding
6242,7,Sound of One Hand Clapping
6242,5,Man of Bone
6242,8,Cold Mountain
11676,8,Cold Mountain
35859,7,Cold Mountain
110973,9,Cold Mountain
6242,7,Summer of My Amazing Luck
6242,6,A Fine Daughter (Fiction)
6242,6,Chorus of Mushrooms (Nunatak Series)
6242,6,Charlotte and Claudia keeping in touch: A novel
6242,5,Too Close to the Falls: A Memoir
11676,3,Too Close to the Falls: A Memoir
6242,3,Bachelor brothers' bed &amp; breakfast
11676,10,Bachelor brothers' bed &amp; breakfast
37950,7,Bachelor brothers' bed &amp; breakfast
6242,8,The Trade
6242,7,Open Arms
6242,5,A Sack of Teeth
6242,7,Getting over Edgar
6242,6,Critical Injuries
6242,3,Making a Stone of the Heart: A Novel
6242,6,Last Summer at Barebones
6242,6,Amistad
6242,5,Falling Angels
6242,7,The Color of Water: A Black Man's Tribute to His White Mother
11676,10,The Color of Water: A Black Man's Tribute to His White Mother
38023,10,The Color of Water: A Black Man's Tribute to His White Mother
140358,5,The Color of Water: A Black Man's Tribute to His White Mother
6242,6,About a Boy
11676,5,About a Boy
30511,6,About a Boy
6242,6,High Fidelity
270713,5,High Fidelity
6242,7,A Gesture Life
6242,6,How to Be Good
11676,7,How to Be Good
16795,9,How to Be Good
23902,8,How to Be Good
89602,5,How to Be Good
110934,8,How to Be Good
261829,6,How to Be Good
6242,5,Miracle at St. Anna
11676,8,Miracle at St. Anna
6242,7,Anna Karenina (Wordsworth Classics)
6242,5,The Emerald Underground
6242,7,The Keepers of Truth
6242,8,Donovan's Station: A Novel
6242,7,April Raintree
6242,6,Pray for Us Sinners
6251,10,HOW GREEN WAS MY VALLEY
23902,5,HOW GREEN WAS MY VALLEY
6251,8,Z for Zachariah
11676,8,Z for Zachariah
6251,7,Food for Fifty
6251,10,"The Lion, the Witch and the Wardrobe"
6251,10,How to Cook Everything: Simple Recipes for Great Food
6251,8,Mutant Message Down Under
6251,9,All I Know About Animal Behavior I Learned in Loehmann's Dressing Room
31826,10,All I Know About Animal Behavior I Learned in Loehmann's Dressing Room
6251,10,Where the Sidewalk Ends: The Poems and Drawings of Shel Silverstein
6251,10,A Light in the Attic
11676,7,A Light in the Attic
69078,8,A Light in the Attic
197659,8,A Light in the Attic
6251,10,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!
16634,8,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!
51883,8,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!
60244,8,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!
75591,10,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!
79441,9,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!
